Patient ID,First Name,Last Name,Date of Birth,Gender,SSN,Phone Number,Medical Condition,Medication,Street Address,City,State,Zip Code
P542252,Ronald,Rasmussen,1983-04-09,Female,431-45-7810,601-751-7257,Acid Reflux,Insulin,070 Myers Run Apt. 316,New Lauren,MI,48550
P632316,Jessica,Lopez,1973-07-14,Male,196-14-6721,920-345-7144,Depression,Trazodone,97784 Davis Lock,Lake Danielhaven,KS,77378
P16346,Crystal,Long,1958-03-14,Female,649-65-5245,894-885-7755,Cough,Peramivir,84075 Ryan Walk Apt. 418,Lake Reginald,MP,37597
P829799,Jenny,Valdez,1977-02-07,Female,035-40-2685,668-808-6288,Asthma,Naproxen,9994 Victor Fall,Mcmahontown,ME,59663
P6505,Ashley,Cunningham,1980-11-16,Male,664-60-5499,995-403-5020,Flu,Dextromethorphan,281 James Forks Apt. 901,Dicksonmouth,MI,96240
P593606,Edward,Berry,1976-12-12,Female,869-37-1409,770-621-9603,Diabetes,Doxepin,39128 Erin Union,East Rebecca,MN,65234
P908729,Sheri,Robles,1993-04-01,Male,250-89-5907,951-554-7904,Allergies,Rosuvastatin,07608 Taylor Vista,Johnsonborough,NV,16677
P116199,Heather,Arias,1948-05-14,Female,462-53-3956,637-203-8459,High Cholesterol,Guaifenesin,606 Emily Valley Apt. 358,Kimberlyfort,LA,65656
P72876,Meghan,Greene,1973-10-13,Female,528-94-1113,786-423-0449,Flu,Cetirizine,5708 James Plaza,Christianview,OH,13051
P872394,Steven,Palmer,1977-06-12,Male,444-85-6265,533-476-7435,Allergies,Celecoxib,602 David Mountains Apt. 291,Raymondtown,AR,40743
P248956,Bryan,Hart,1959-03-03,Female,774-35-4388,933-208-2722,Migraine,Montelukast,785 Thompson Row Apt. 053,North Jasmineborough,NH,25376
P297606,Brenda,Riley,1987-01-23,Male,599-01-0612,353-563-3816,Allergies,Atorvastatin,1404 Rasmussen Well,Joshuaburgh,ND,91160
P764431,Brian,Smith,1995-01-17,Male,042-93-5216,315-961-5403,Acid Reflux,Rosuvastatin,88585 Lambert Key,Zacharyfurt,TN,15132
P216131,Carolyn,Archer,1957-06-02,Male,368-56-8494,622-518-9118,Insomnia,Zanamivir,650 Hubbard Centers,Jessicaside,NM,76720
P325709,Jason,Perry,2005-05-12,Male,375-76-0911,787-266-2354,Acid Reflux,Topiramate,06369 Pittman Trail Apt. 894,New Richard,NV,34284
P141024,April,Reynolds,1957-06-07,Male,009-91-0888,797-406-1400,Depression,Loratadine,9434 Webb Stravenue,Samanthaland,VA,94716
P963133,Daniel,Gomez,1948-01-13,Female,253-75-5028,541-825-0738,Hypertension,Fluoxetine,6904 Harris Place Apt. 413,Robertsbury,RI,04399
P568919,Elizabeth,Davis,1980-09-27,Female,002-28-4132,244-280-9597,Flu,Ranitidine,18945 Lucas Stream Suite 920,Marymouth,LA,71787
P359770,Lance,Hughes,1986-04-12,Female,743-02-6811,497-923-5775,Depression,Escitalopram,95929 Chris Coves,Chandlershire,MT,75212
P930422,Jodi,Willis,1987-09-18,Female,467-72-1263,313-303-9190,Cough,Trazodone,930 Howard Causeway Suite 748,Lake Martin,IA,51033
P725758,Danielle,Kelly,1986-03-14,Female,804-34-9785,463-656-2705,Hypertension,Albuterol,6200 Nichols Well,North Michael,OR,01776
P145356,Amy,Jones,1961-12-11,Female,430-77-6446,864-503-6217,Hypertension,Loratadine,947 King Freeway,Brownshire,KS,02482
P969899,Christopher,Reid,1993-11-21,Male,777-25-3516,878-656-5605,Arthritis,Fluticasone,4320 Aaron Trace Suite 046,Paulaview,ND,10067
P189817,Tara,Charles,1946-10-12,Female,331-78-9978,880-396-8206,Insomnia,Losartan,600 Sims Harbor Suite 613,North Dale,NE,80111
P526350,Tim,Garcia,2005-05-12,Female,375-76-0911,335-507-4363,Asthma,Escitalopram,06369 Pittman Trail Apt. 894,New Richard,NV,34284
P251869,Marcus,Wilson,1958-08-03,Female,831-54-1364,704-721-6385,Cough,Sertraline,2190 Whitney Street Suite 318,Brittanyland,CT,98214
P447382,Caitlin,Lopez,1965-08-29,Male,012-27-9224,244-267-8301,Arthritis,Losartan,799 Ariel Lights Apt. 068,West Nicholasfurt,CO,59811
P281118,Linda,Cooper,1953-04-14,Male,767-87-3464,951-650-7649,Asthma,Losartan,87064 Navarro Causeway,South Juan,MH,69090
P717130,Alexandra,Smith,1943-03-22,Female,429-69-2483,305-829-8008,Acid Reflux,Esomeprazole,085 Harper Row,South Richardborough,MP,77531
P157746,Kathleen,Miller,1989-01-07,Female,550-94-3770,578-921-8522,Allergies,Peramivir,386 Johns Square,Lindafurt,WV,44715
P741381,Valerie,Price,1953-03-28,Male,517-30-5054,641-282-3553,Cough,Montelukast,5407 Robinson Meadow Suite 047,Cookville,LA,38300
P620844,James,Jones,1961-04-13,Male,593-30-6492,583-717-7684,Flu,Loratadine,9805 William Avenue,Murrayton,DE,89831
P961376,Luis,Watkins,1947-09-01,Female,637-75-4346,636-630-3171,Insomnia,Topiramate,5660 Wilson Avenue,East Arielton,GA,44482
P342293,Robert,Robinson,2003-09-23,Male,670-64-3650,540-603-0717,Flu,Losartan,780 Watson Mall,Lake Anna,MT,71165
P868957,Christopher,Smith,1964-12-12,Female,166-55-7014,541-237-8845,Acid Reflux,Gliclazide,0885 Anderson Junction,East Teresa,NY,59847
P219148,Margaret,Mendoza,2004-08-02,Female,688-56-4058,468-637-6946,Flu,Rosuvastatin,1258 Patrick Throughway,Gloriaton,PA,53511
P220417,Brett,Trujillo,2000-05-13,Female,638-06-5321,476-881-0626,Depression,Gliclazide,653 Alvarez Trace,South Justinville,SD,01556
P715310,George,Gallegos,1948-01-13,Female,253-75-5028,706-274-2783,Diabetes,Guaifenesin,6904 Harris Place Apt. 413,Robertsbury,RI,04399
P616249,Kenneth,Watkins,1996-08-16,Female,620-12-3645,618-727-1991,Asthma,Cetirizine,76710 Debra Ramp,Millerland,MH,14743
P536493,Amy,Fowler,1981-11-24,Male,632-34-9362,371-391-4844,Arthritis,Zolpidem,78879 Anna Course,Kimside,HI,16779
P379776,Marc,Prince,2005-03-13,Male,637-61-6758,689-775-5288,Flu,Albuterol,9478 Tammy Expressway Suite 902,Richardshire,FL,60453
P56723,Earl,Olson,1986-02-07,Female,190-81-7655,275-502-6592,Cough,Losartan,69422 Christopher Estate Apt. 645,New Michael,GA,18489
P905826,Curtis,Bernard,1979-09-04,Female,341-81-7783,390-821-0175,Insomnia,Simvastatin,578 Phillip Glen,Smithmouth,IA,62321
P606376,Robert,Cherry,1997-02-06,Female,853-89-9268,511-868-4659,Asthma,Esomeprazole,4374 Hughes Light,East Makaylahaven,NY,72135
P690520,Kendra,Kirby,1974-01-06,Female,865-07-0504,775-544-6382,Allergies,Oseltamivir,57947 Quinn Lake Suite 744,East Robertbury,MD,24059
P381163,Angela,Baird,1988-10-24,Female,052-32-9465,977-927-4764,Asthma,Sumatriptan,82429 Michael Mountain Suite 319,Stevenshire,GA,01876
P663644,Lisa,Garcia,1950-10-26,Female,022-47-7408,827-833-8335,Cough,Zolpidem,95240 Gonzales Point Apt. 044,Port Michaelhaven,NM,23578
P651259,Thomas,Lamb,1998-02-28,Male,499-94-2074,537-396-6773,Acid Reflux,Zanamivir,391 Williams Circles Apt. 327,Valeriefort,HI,82144
P208838,Carl,Taylor,2002-10-22,Male,036-20-9257,568-701-4997,Arthritis,Cetirizine,7641 Curtis Drives Apt. 341,Dyerton,MN,65982
P144023,Tammy,Rogers,1975-04-06,Male,420-94-6174,893-584-4279,Acid Reflux,Rosuvastatin,20910 Chris Forge Suite 343,South Andrewmouth,MO,91710
P921955,Joseph,Clark,1966-01-14,Female,233-83-6423,520-400-3260,Insomnia,Topiramate,0118 Andrews Street,New Allisonhaven,MO,86722
P874631,Thomas,Hughes,1953-03-28,Male,517-30-5054,223-490-6146,Cough,Naproxen,5407 Robinson Meadow Suite 047,Cookville,LA,38300
P882474,Christina,Cantu,1964-08-29,Male,564-21-6897,335-973-3414,Cough,Celecoxib,951 Atkinson Spur Apt. 880,Pattersonberg,PA,02459
P938931,Betty,Mcmahon,1952-12-08,Male,880-98-6305,680-700-4669,Cough,Naproxen,551 Garcia Hollow Suite 774,Lake Bruce,MN,85941
P287964,Jasmine,Pugh,2002-11-24,Male,232-52-0919,872-415-3012,High Cholesterol,Losartan,9200 Love Streets Suite 816,Port Charles,NH,67816
P278967,Matthew,Whitehead,1997-01-19,Female,072-75-0335,556-295-2837,Hypertension,Amlodipine,90131 Erika Island Suite 180,Bradyhaven,KS,16680
P874649,Lucas,Serrano,2001-08-10,Female,655-12-8493,491-303-5416,High Cholesterol,Doxepin,9538 Jon Corner Apt. 318,Mcgeestad,ND,05966
P943327,Gordon,Pierce,1963-05-05,Male,262-09-7325,668-488-6616,High Cholesterol,Trazodone,0656 Adam Shore Apt. 185,Port Donna,IN,19862
P960825,Joshua,Keith,1972-10-18,Female,507-10-7038,898-534-3311,Hypertension,Esomeprazole,85228 Susan Streets,Robinfort,ND,45777
P120965,Barbara,Peters,1946-03-25,Female,314-14-6698,818-546-5166,Insomnia,Codeine,982 Decker Summit,Alejandrochester,FM,43653
P165098,Wesley,Turner,2001-07-01,Female,178-28-5739,979-362-6172,Flu,Escitalopram,88026 Benjamin Pine,Allenburgh,TN,61400
P811798,Christopher,Chambers,1990-12-12,Female,882-65-5373,335-534-8972,Migraine,Ranitidine,80935 Cummings Estates,Mollyland,NV,57706
P916922,Andrew,Houston,1981-02-09,Female,205-09-8037,939-400-6359,Migraine,Fluticasone,70188 Michael Shoals,Davismouth,MT,44274
P867223,Robert,Woodard,1950-03-11,Male,783-52-9579,875-343-3397,Hypertension,Atorvastatin,0207 Ramos Hollow Apt. 172,North Elizabeth,WA,76988
P983894,Jennifer,Nelson,1990-09-22,Female,024-58-0063,860-361-8956,Flu,Lisinopril,1589 Robinson Port Suite 221,Kathleenview,MD,55397
P457568,Jerry,Chambers,1987-10-23,Male,792-18-1275,488-294-7645,Depression,Omeprazole,698 Stephens Stravenue,Paulport,OH,84204
P786402,Brittany,Wiley,1950-06-13,Female,872-11-3465,358-512-5141,Acid Reflux,Codeine,8914 Thomas Landing Suite 566,Lake Michaelfurt,MA,54609
P306386,John,Hernandez,2002-10-22,Female,036-20-9257,337-218-1150,Allergies,Esomeprazole,7641 Curtis Drives Apt. 341,Dyerton,MN,65982
P73648,Kelsey,Lopez,1995-09-30,Male,857-70-8092,568-513-8439,Hypertension,Fluticasone,462 Cohen Mills,East Robert,MO,93206
P511049,Scott,Rogers,1977-07-24,Male,307-54-2504,305-355-4473,Migraine,Doxepin,735 Robert Views,Port Amy,MO,09573
P983242,Tim,Sullivan,1962-04-07,Male,150-09-1337,453-447-9057,Asthma,Fexofenadine,5972 Lisa Island Apt. 850,Mcdanielfort,HI,25732
P844828,Matthew,Vazquez,1983-07-26,Female,706-14-3375,492-838-8556,Migraine,Zanamivir,195 Daniels Street,Lake Erica,MP,28811
P577017,Laura,Park,1944-09-03,Male,817-14-4604,298-631-0863,Migraine,Omeprazole,81955 Young Rapid Suite 446,New Sharon,FL,57171
P369153,Jonathon,Carter,1945-05-08,Female,879-91-6239,550-543-3513,Arthritis,Loratadine,773 Martin Falls,Kerriville,CT,59045
P636142,Crystal,Hurst,1961-12-07,Male,450-52-6125,661-384-6700,Migraine,Omeprazole,8285 Reed Underpass,Jeremyborough,VT,16639
P903371,Bryan,Gallegos,1963-02-16,Female,050-58-8212,856-286-4462,Hypertension,Codeine,393 Cory Isle,Thomasbury,AZ,58658
P418722,Julie,Shields,1995-01-17,Male,042-93-5216,537-871-4083,Flu,Atorvastatin,88585 Lambert Key,Zacharyfurt,TN,15132
P692304,Cheryl,Bradley,1975-04-06,Female,420-94-6174,400-592-5136,High Cholesterol,Sertraline,20910 Chris Forge Suite 343,South Andrewmouth,MO,91710
P205060,William,White,1961-07-08,Female,394-05-5255,457-275-5447,Flu,Gliclazide,8553 Pamela Creek,Valenciaberg,NC,07087
P346310,Carla,Wright,1965-01-30,Male,347-70-7600,699-482-9261,Cough,Guaifenesin,30050 Joseph Avenue,Lake Monica,NH,92801
P385774,Misty,Dyer,2001-06-03,Male,812-77-3011,469-214-4213,Allergies,Simvastatin,9938 Washington Passage,Alisonland,KY,03159
P2915,Cynthia,Jackson,1972-10-18,Male,507-10-7038,869-597-3171,High Cholesterol,Propranolol,85228 Susan Streets,Robinfort,ND,45777
P121914,Lawrence,Sanchez,2004-02-16,Male,394-40-7644,739-208-5217,Cough,Simvastatin,6933 Kelly Trail,Hendersonport,CT,58539
P843164,Claudia,Davis,1968-10-28,Female,371-93-3841,742-383-4991,Depression,Trazodone,729 Jensen Route Apt. 061,Shawchester,OK,63340
P220968,Matthew,Ortega,1981-01-28,Female,861-36-2334,318-695-9271,High Cholesterol,Codeine,147 Flores Common,Lake Marthaland,NE,88204
P781773,Kristen,Jenkins,1975-04-06,Female,420-94-6174,909-617-5819,Acid Reflux,Codeine,20910 Chris Forge Suite 343,South Andrewmouth,MO,91710
P572743,Laura,Silva,1979-05-13,Male,642-21-2417,959-987-5318,Asthma,Lisinopril,9075 Smith Trail,East Jamesport,KY,38651
P56682,David,Trujillo,1959-09-05,Male,610-46-3059,269-382-4704,Depression,Peramivir,0645 Martin Neck,Jeremystad,NY,78449
P774381,Jessica,Williams,1954-07-18,Male,531-87-7232,878-977-9441,Acid Reflux,Fluticasone,862 Quinn View,Port Keithmouth,PA,85495
P513622,Donald,Merritt,1958-04-07,Female,166-50-7170,498-988-0408,Asthma,Naproxen,12585 Nelson View,Griffithborough,WA,70805
P254054,Angel,Dodson,1971-08-04,Female,105-35-1015,602-694-9073,Insomnia,Albuterol,705 Steve Street,Alexhaven,MH,56251
P851520,Michael,Garcia,1977-02-03,Female,739-54-1882,599-883-4711,Flu,Peramivir,042 Phillips Shores,Danielsstad,TX,22031
P779455,Debra,Yang,1984-09-17,Male,605-94-2990,718-417-1127,High Cholesterol,Montelukast,714 Sanders Roads Suite 585,Dianeport,ID,68667
P401406,Emily,Brooks,2001-05-09,Female,884-56-2152,694-800-5979,High Cholesterol,Propranolol,9992 Amy Keys Suite 975,Perezstad,MT,90230
P522259,Daniel,Porter,1960-12-24,Male,218-51-4481,373-420-9829,Asthma,Amlodipine,99921 Adams Road,Washingtonmouth,NV,69602
P401540,Patrick,Boyd,2000-02-16,Male,164-25-4537,944-674-0437,Arthritis,Simvastatin,856 Schaefer Lake,Cortezchester,KS,58879
P135646,Zachary,Baker,1947-02-02,Female,737-90-5994,750-298-8617,Asthma,Albuterol,5991 Jessica Course Apt. 695,Suarezborough,MH,36612
P169819,Brian,Watson,1976-02-15,Female,645-36-6812,768-679-9629,Cough,Loratadine,7381 Carpenter Common Suite 161,Barryberg,NM,81028
P649847,Jaime,Kelly,1965-09-11,Female,348-60-6152,861-805-4910,Allergies,Metformin,6829 James Curve Apt. 793,Lake David,NJ,60034
P837104,Andrew,Mitchell,1957-05-30,Male,262-41-2187,900-893-9074,Migraine,Escitalopram,390 Miller Pine Suite 724,East Mike,NH,93475
P449650,Melanie,Shannon,1946-08-20,Female,847-74-6389,784-595-0378,Migraine,Escitalopram,540 Felicia Forges,Lisachester,OK,45620
P744790,Hailey,Boyle,2005-09-10,Female,135-13-5487,762-761-7029,Insomnia,Sumatriptan,41471 Mary Falls,North Johnstad,MP,70876
P872284,Elizabeth,Woodward,1977-02-07,Female,035-40-2685,489-744-7863,Asthma,Celecoxib,9994 Victor Fall,Mcmahontown,ME,59663
P697628,Jonathan,Davis,1985-08-10,Male,729-49-6166,956-954-7864,Depression,Gliclazide,5582 Tina Alley Suite 077,New Shawnmouth,NJ,86390
P203666,Michael,Chapman,1975-05-29,Female,097-01-9267,520-391-9612,Flu,Zanamivir,95781 Perez Parkways Suite 355,Isabellahaven,MA,83579
P39120,Kimberly,Williams,1951-11-05,Male,117-06-3095,933-424-3477,Asthma,Escitalopram,2213 Graham Passage Apt. 392,South Sharonview,MS,61509
P441966,Amy,Clark,1981-11-16,Female,596-74-0886,382-975-1910,Diabetes,Fluticasone,35065 Bruce Street,Port Brett,ID,25114
P815704,Natasha,Duran,1954-09-29,Male,065-14-9269,824-585-2054,Allergies,Naproxen,9921 Santiago Key Apt. 195,South Mindyshire,TN,26516
P386056,Joshua,James,1993-11-21,Male,777-25-3516,800-956-0642,Depression,Omeprazole,4320 Aaron Trace Suite 046,Paulaview,ND,10067
P861739,Gordon,Anthony,2001-03-17,Male,784-56-8959,260-212-1714,High Cholesterol,Montelukast,6968 Hernandez Overpass Apt. 578,South Jamesstad,LA,16482
P975613,Chase,Garrett,1947-09-01,Male,637-75-4346,718-309-3917,High Cholesterol,Loratadine,5660 Wilson Avenue,East Arielton,GA,44482
P400343,Robert,Cox,1984-12-04,Male,317-01-0702,497-755-6080,Acid Reflux,Trazodone,1381 Daniel Walk Suite 993,Lake Devonborough,SD,64678
P140199,Melissa,Webster,1974-10-01,Female,861-39-9410,219-857-2071,Cough,Losartan,793 Kenneth Camp,Port Karenton,AZ,13889
P80195,Heather,Martinez,1990-12-25,Female,491-40-1720,291-980-6397,High Cholesterol,Doxepin,5776 Mark Mews,South Travis,DE,53183
P120727,Daniel,Mitchell,1959-10-22,Male,239-99-7457,796-475-5805,Acid Reflux,Gliclazide,6229 Seth Forges Suite 487,Harrisshire,UT,04494
P154234,Brittany,Hall,1969-09-27,Male,106-32-7193,864-445-2256,Depression,Fluoxetine,5119 John Rapids Apt. 291,West Jenna,WI,56411
P915232,Marcus,Brown,1971-06-28,Female,018-68-9124,749-215-1972,Flu,Sertraline,964 Moss Manor Apt. 131,South Donna,OR,58300
P362470,Erica,Williamson,1997-01-19,Male,072-75-0335,951-728-9746,Cough,Topiramate,90131 Erika Island Suite 180,Bradyhaven,KS,16680
P493421,Kathryn,Jones,1953-04-14,Female,767-87-3464,234-944-1889,Asthma,Gliclazide,87064 Navarro Causeway,South Juan,MH,69090
P53027,Renee,Chen,1992-02-16,Male,238-99-8106,366-651-9804,Arthritis,Rosuvastatin,08367 Adam Junction Suite 482,North Joseph,MN,65788
P519012,Antonio,Banks,1983-01-24,Female,158-05-8118,747-605-2056,Asthma,Atorvastatin,059 Patrick Roads,Bradfordville,MS,50193
P650819,Melissa,Butler,1984-09-17,Female,133-94-1962,976-517-3177,Depression,Atorvastatin,4689 Jacobs Radial,West Tina,NC,92326
P971716,Phillip,Barron,1971-05-26,Male,158-13-3772,667-712-1008,Migraine,Rosuvastatin,984 Erika Track,West David,VA,97511
P102746,Scott,Johnson,1953-06-23,Female,222-03-0997,788-820-6483,Allergies,Losartan,260 Sheryl Valleys,West Jose,CA,99021
P932537,Gabriela,Crawford,1969-09-27,Female,106-32-7193,629-524-2100,High Cholesterol,Fexofenadine,5119 John Rapids Apt. 291,West Jenna,WI,56411
P157213,Tiffany,Madden,1974-09-01,Female,805-36-2341,322-457-4723,High Cholesterol,Fluoxetine,5143 Lauren Field,Lake Desireeburgh,SD,62497
P284811,Michael,Kim,1959-03-03,Male,774-35-4388,609-371-1659,Arthritis,Fluticasone,785 Thompson Row Apt. 053,North Jasmineborough,NH,25376
P529326,Brianna,Green,1949-04-08,Male,187-92-0287,992-579-5665,Flu,Zolpidem,175 Ramos Freeway Suite 323,Abigailland,IN,91704
P849245,Kathryn,Dixon,1948-07-06,Male,687-83-3839,765-903-4314,Arthritis,Dextromethorphan,54931 Margaret Overpass Apt. 848,Jessicaberg,WI,29220
P515085,Kevin,Clements,1988-09-18,Male,270-04-4749,780-267-1479,Hypertension,Sumatriptan,48869 Juan Burg,West Robert,PR,34454
P937791,Pamela,Dudley,1970-11-18,Male,567-65-3776,495-660-2124,Migraine,Montelukast,64299 Williams Ridges,East Christyhaven,PR,49343
P106249,Katherine,Murphy,1965-01-30,Male,347-70-7600,443-579-9949,Acid Reflux,Fexofenadine,30050 Joseph Avenue,Lake Monica,NH,92801
P748655,Courtney,Collins,1952-07-08,Female,075-19-4371,273-517-6409,Acid Reflux,Oseltamivir,408 Krista Wall,New Stephanie,IN,58111
P5304,Leslie,Harris,2001-02-01,Male,232-14-5773,695-937-7282,High Cholesterol,Celecoxib,095 James Junction,Shannonshire,MT,85789
P845727,Diana,Brooks,1966-12-16,Female,249-33-6996,251-330-3505,Acid Reflux,Omeprazole,9635 Murray Mall Apt. 981,New Jorgefort,LA,83490
P940051,Brian,Roth,1969-09-27,Male,106-32-7193,617-579-1327,Migraine,Zolpidem,5119 John Rapids Apt. 291,West Jenna,WI,56411
P242602,Eric,Andrade,1960-08-03,Female,852-71-5323,633-783-0015,Insomnia,Cetirizine,41198 Micheal Alley,Caseyshire,RI,34420
P163800,Eric,Jackson,1977-12-10,Male,019-56-9240,860-978-8612,Diabetes,Celecoxib,15184 Thomas Islands Apt. 115,Port Staciemouth,CO,94943
P593923,Brooke,Li,1965-12-26,Female,750-78-5742,953-465-8312,Flu,Atorvastatin,02308 Davis River Suite 696,Westburgh,KS,74198
P412529,Rhonda,Garrett,1995-09-13,Male,064-98-8957,504-208-4327,Allergies,Zanamivir,54525 Christopher Centers,Charlesfort,CT,97752
P249557,Grace,Moore,1975-01-25,Female,840-27-8784,507-404-8101,Allergies,Amlodipine,0139 Lara Crossing,New Donald,CT,34508
P672203,Wendy,Brown,2003-06-21,Male,422-95-6842,524-902-6873,Acid Reflux,Esomeprazole,123 Reynolds Mission,Shermanmouth,IL,44900
P242165,Jasmine,Thomas,1969-11-03,Female,539-63-7274,234-414-1350,Arthritis,Fexofenadine,20075 Tara Cliffs Apt. 841,New Kaitlynport,ID,80854
P469972,Shawn,Hutchinson,1954-09-29,Male,065-14-9269,396-473-0827,High Cholesterol,Sumatriptan,9921 Santiago Key Apt. 195,South Mindyshire,TN,26516
P284576,Kristen,Thomas,1980-04-01,Female,667-67-7252,698-943-1364,Hypertension,Omeprazole,5431 Ricardo Ranch Suite 710,Port Erinborough,AZ,31070
P30477,Amanda,Campbell,1949-01-01,Male,504-38-7724,651-752-7788,Acid Reflux,Codeine,263 Cannon Village Apt. 760,Michaelville,MT,29948
P703870,Edward,Moore,1977-05-01,Female,638-27-5046,435-583-5900,High Cholesterol,Ranitidine,6777 Davis Forge Suite 721,Andreland,VA,72773
P902849,Alison,Wade,1951-01-20,Female,310-03-7213,200-982-7723,Allergies,Peramivir,635 Joshua Mountains,Turnerstad,CO,87913
P983856,Thomas,Johnson,2001-06-03,Female,812-77-3011,712-527-7621,Acid Reflux,Peramivir,9938 Washington Passage,Alisonland,KY,03159
P852031,Pamela,Cole,1993-12-12,Female,274-03-3792,921-769-2088,Flu,Simvastatin,28184 Dillon Flat,Annatown,MS,95231
P986486,Angelica,Powell,1943-05-15,Female,409-59-5948,971-377-2491,Arthritis,Codeine,4385 Washington Row,Lake Lindaview,WI,12432
P343873,Ashley,Long,1950-09-26,Female,762-86-9484,531-303-0962,Flu,Losartan,06434 Barron Viaduct Apt. 104,Frederickstad,VA,74188
P395,Victoria,Mckenzie,1946-03-25,Male,314-14-6698,638-892-4667,Arthritis,Codeine,982 Decker Summit,Alejandrochester,FM,43653
P879561,Glenda,Wood,1990-04-28,Female,354-54-1147,777-997-7116,Insomnia,Codeine,974 Mccoy Place,South Angelachester,WA,39670
P354338,Phillip,Buchanan,1975-02-23,Female,378-93-1638,386-387-2243,Depression,Fluticasone,0504 Malone Parkways,Lake Josephside,CO,90206
P560341,Sharon,Coffey,2001-06-03,Female,812-77-3011,223-248-1459,Allergies,Losartan,9938 Washington Passage,Alisonland,KY,03159
P235969,Kenneth,Moreno,1946-12-22,Male,729-47-4815,772-410-7395,Migraine,Ibuprofen,375 Miller Lock Suite 386,Garyport,SD,11109
P498260,Christine,Cline,2004-05-02,Male,261-44-7005,891-597-5488,Depression,Peramivir,7895 Dennis Ferry Apt. 806,Markfort,NY,38078
P406591,Joshua,Wilkins,1999-11-23,Female,040-82-2210,879-808-3872,Allergies,Oseltamivir,41734 Sean Drive,East Susantown,AZ,41293
P333096,Jamie,Warren,1995-01-24,Male,257-56-9282,977-882-9875,Arthritis,Celecoxib,20955 Contreras Port Suite 072,Jacobsberg,NJ,52483
P447629,Ruben,Johnston,1972-07-13,Female,566-48-3450,739-865-1472,Asthma,Zanamivir,855 Jackie Plain Apt. 131,Hayesborough,AR,54379
P437080,Danielle,Hoffman,1947-02-28,Female,226-58-8563,539-789-3503,Hypertension,Celecoxib,270 Martin Avenue,East Taylorland,DE,20636
P104641,Sydney,Cole,1985-09-30,Female,384-31-3074,358-561-3101,High Cholesterol,Fluticasone,844 Paul Brooks Suite 625,Jamesburgh,DE,81476
P123385,Jose,Shah,1986-07-15,Female,109-53-8148,262-273-8858,Depression,Sumatriptan,9781 John Gardens,Mccoyside,NE,79500
